1.351184356
0.760532415
-1.268557346
-1.463687174
-0.979203022
1.508567462
1.629916808
1.832423331
-0.83968364
-1.09611566
-2.674574728
-2.78716606
-2.973179442
-0.234955479
0.970670004
1.236523071
2.230623312
0.356716369
-2.120280992
-2.668124766
-0.647027952
0.99608564
1.838177423
1.899226975
-0.554881206
-1.403874195
-3.391787623
0.057771942
3.407171829
1.314883791
-0.128824566
-2.515801365
-3.062056643
-3.336371794
-2.663321982
-0.679586555
-2.116604215
-2.363189968
-5.361565375
-3.031034578
-2.288386242
-1.064386835
-1.688135701
-3.169748191
-3.656476486
-1.251510895
-1.084317317
-0.448632336
-0.176363868
-2.649545298
-1.283176538
-4.292896345
-3.242823413
-3.601352966
-2.572886521
-5.005860587
-6.685482436
-4.588702101
-4.326546288
-2.29370761
-2.264562664
-2.271848455
-2.664400816
-3.795564781
-7.658431849
-10.17433972
-4.212304967
-2.822871615
-1.367764913
-4.439970622
-3.783238383
-5.85304107
-8.55125744
-8.065012891
-7.759758063
-6.656332055
-6.627082028
-7.83548356
-8.844242644
-7.673522089
-7.055829387
-4.694973528
-7.127121282
-9.589549855
-10.19222042
-9.332246856
-10.80567444
-10.86096923
-11.57941376
-9.30284452
